,timestamp,GPU 0,GPU 1,GPU 2,GPU 3,GPU 4,GPU 5,GPU 6,GPU 7
2323,1721093763.403936,538.77,529.71,525.8,528.48,530.11,533.55,533.51,535.44
2324,1721093793.405686,543.13,536.47,545.14,538.29,547.42,547.91,550.8,540.11
2325,1721093823.40752,545.13,544.75,541.28,536.05,545.9,551.28,543.75,544.24
2326,1721093853.409303,147.07,142.54,145.11,140.25,149.26,144.87,138.24,144.69
2327,1721093883.411143,195.27,192.09,190.05,195.7,199.59,193.27,197.94,197.16
2328,1721093913.412929,532.68,523.15,522.41,519.6,538.96,533.28,526.34,530.88
2329,1721093943.414706,542.57,537.02,532.41,527.0,540.34,540.66,533.12,535.02
2330,1721093973.416543,544.85,537.96,539.11,537.11,541.73,548.54,544.48,548.4
2331,1721094003.418478,547.23,542.43,536.98,537.63,544.97,554.96,548.72,542.28
2332,1721094033.420463,540.52,543.71,543.49,536.58,547.66,550.54,543.56,540.7
2333,1721094063.42228,555.39,548.31,539.21,534.28,544.71,549.63,539.68,540.99
2334,1721094093.423995,546.83,535.66,535.67,532.52,538.78,548.35,543.13,543.2
2335,1721094123.425743,536.02,529.84,528.88,518.8,531.66,538.46,533.0,530.52
2336,1721094153.427592,530.45,530.96,530.16,522.55,532.98,533.14,531.25,535.67
2337,1721094183.429435,451.28,444.67,443.65,446.35,452.82,448.58,444.57,445.66
2338,1721094213.431198,219.0,216.59,214.45,217.26,220.7,207.52,194.17,205.14
2339,1721094243.433161,321.59,315.31,319.27,316.98,317.9,307.01,304.8,311.15
2340,1721094273.434971,521.55,517.86,520.51,515.44,531.62,521.07,525.72,519.51
2341,1721094303.436766,539.68,541.44,538.95,529.76,542.89,548.66,540.8,539.63
2342,1721094333.438555,542.66,538.71,537.86,534.21,539.42,543.94,547.08,538.18
2343,1721094363.440347,541.76,542.54,544.43,542.48,551.61,543.25,542.78,543.18
2344,1721094393.442128,547.83,536.89,537.74,533.71,543.48,547.9,541.92,544.59
2345,1721094423.44388,547.9,543.75,536.45,536.65,541.55,549.51,547.2,545.7
2346,1721094453.445697,543.39,537.0,535.37,531.89,540.52,547.52,539.05,536.24
2347,1721094513.448893,535.51,529.36,530.29,527.18,536.77,535.52,532.47,526.37
2348,1721094543.450726,535.08,527.71,524.56,525.79,530.12,531.25,527.52,533.06
2349,1721094573.452517,532.09,530.56,531.06,527.44,531.41,533.22,531.42,533.66
2350,1721094603.454285,545.89,542.7,534.76,530.74,540.61,544.48,537.68,537.49
2351,1721094633.455997,547.93,536.76,530.35,530.91,541.92,542.29,538.58,544.6
2352,1721094663.457753,542.18,536.07,538.53,539.69,542.94,544.4,545.51,548.19
2353,1721094693.459565,544.09,540.39,538.93,532.28,546.43,546.0,542.99,541.61
2354,1721094723.461324,538.3,540.48,539.89,537.92,548.04,546.66,546.08,540.38
2355,1721094753.463112,549.13,544.31,535.73,533.55,548.49,545.96,545.22,541.55
2356,1721094783.465058,539.33,538.39,538.1,535.52,543.77,541.22,538.38,536.85
2357,1721094813.466845,529.67,528.95,524.86,522.84,530.14,531.96,531.33,527.73
2358,1721094843.46863,539.64,526.59,526.71,523.26,536.84,538.67,529.95,533.58
2359,1721094873.470625,545.22,537.63,534.65,528.63,541.74,543.9,532.89,537.49
2360,1721094903.472444,524.77,530.82,530.96,524.19,533.96,533.63,530.26,530.99
2361,1721094933.475397,539.69,531.58,537.62,530.96,538.99,543.57,536.78,538.9
2362,1721094963.477198,550.67,540.33,541.45,537.84,547.5,552.27,541.83,537.94
